features5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stamp;File Path;Using circle;Using arrow;Number of people;Number of people in group;Group radius;Distance to group;Robot within group?;Robot facing group?;Robot work radius;Distance to closest human;Distance to 2nd closest human;Distance to 3rd closest human;Direction to closest human;Direction to 2nd closest human;Direction to 3rd closest human;Direction from closest human to robot;Robot facing closest human?;Robot facing 2nd closest human?;Robot facing 3rd closest human?;Closest human facing robot?;2nd closest human facing robot?;3d closest human facing robot?;Number of children;Distance to closest child;Number of animals;Distance to closest animal;Number of people sitting/laying in sofa?;Music playing?;Number of agents in scene;PosRot1;PosRot2;PosRot3;PosRot4;PosRot5;PosRot6;PosRot7;PosRot8;PosRot9;PosRot10;PosRot11;PosRotPepper;
388;data/screenshots/388_0_1_8_0_50_50_1_0_0_1.344187_1.995129_2.162002_275.7094_42.18615_97.50771_265.3755_0_1_0_0_1_0_0_50_1_2_10.png;0;1;8;0;50;50;1;0;0;1.344187;1.995129;2.162002;275.7094;42.18615;97.50771;265.3755;0;1;0;0;1;0;0;50;1;0.8712719;2;0;10;(-4.2, -0.9, -3.7) (0.0, 1.0, 0.0, -0.2);(-3.8, -0.9, -4.0) (0.0, 0.4, 0.0, -0.9);(-2.9, -0.9, -3.7) (0.0, 0.7, 0.0, 0.7);(-3.8, -0.9, -1.7) (0.0, 0.0, 0.0, -1.0);(-3.8, -0.9, -4.9) (0.0, 0.3, 0.0, -1.0);(-8.5, -0.9, -0.9) (0.0, 1.0, 0.0, -0.2);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;(-8.1, -0.9, -1.0) (0.0, 0.8, 0.0, -0.6);(-7.3, -0.9, -1.3) (-0.1, 0.1, 0.0, 1.0);
389;data/screenshots/389_1_0_5_0_50_50_1_0_1.531094_2.508501_3.487782_3.673998_320.4735_323.0449_301.8163_295.6473_1_1_0_0_0_0_0_50_0_0_6.png;1;0;5;0;50;50;1;0;1.531094;2.508501;3.487782;3.673998;320.4735;323.0449;301.8163;295.6473;1;1;0;0;0;0;0;50;0;50;0;0;6;(-2.9, -0.9, -2.7) (0.0, 0.5, 0.0, 0.9);(-4.2, -0.9, -1.1) (0.0, 1.0, 0.0, 0.3);(-2.8, -0.9, -3.4) (0.0, 1.0, 0.0, -0.2);(-3.3, -0.9, -2.2) (0.0, 0.5, 0.0, 0.9);(-3.8, -0.9, -3.6) (0.0, 0.4, 0.0, -0.9);_;_;_;_;_;_;(-6.2, -0.9, -4.4) (0.0, 0.8, 0.0, 0.6);
390;data/screenshots/390_1_0_5_0_50_50_1_0_2.968631_0.9690164_2.152756_3.516952_38.50493_139.9532_139.1824_270.1522_1_0_0_0_0_1_1_3.516952_0_0_6.png;1;0;5;0;50;50;1;0;2.968631;0.9690164;2.152756;3.516952;38.50493;139.9532;139.1824;270.1522;1;0;0;0;0;1;1;3.516952;0;50;0;0;6;(-3.2, -0.9, -2.3) (0.0, 0.2, 0.0, 1.0);(-5.2, -0.9, -3.8) (0.0, 0.1, 0.0, 1.0);(-7.5, -0.9, -1.2) (0.0, 0.8, 0.0, 0.6);(-8.6, -0.9, -1.0) (0.0, 0.4, 0.0, 0.9);_;_;_;_;(-5.9, -0.9, -5.0) (0.0, 0.6, 0.0, -0.8);_;_;(-4.1, -0.9, -2.0) (0.0, 0.6, 0.0, 0.8);
391;data/screenshots/391_1_0_2_0_50_50_1_0_1.094869_0.7921154_4.648747_50_355.3778_66.50357_1000_43.20746_1_0_0_1_0_0_0_50_1_0_4.png;1;0;2;0;50;50;1;0;1.094869;0.7921154;4.648747;50;355.3778;66.50357;1000;43.20746;1;0;0;1;0;0;0;50;1;0.7574171;0;0;4;(-7.3, -0.9, -2.6) (0.0, 0.8, 0.0, -0.6);(-3.0, -0.9, -3.9) (0.0, 0.1, 0.0, -1.0);_;_;_;_;_;_;_;_;(-3.2, -0.9, -2.6) (0.0, 0.5, 0.0, -0.8);(-2.7, -0.9, -3.1) (0.0, 1.0, 0.0, -0.3);
392;data/screenshots/392_0_1_8_3_0.713305_1.886832_0_0_0_0.615494_1.278049_2.072207_250.715_166.2514_200.0609_114.5121_0_0_0_0_0_0_2_0.615494_0_0_9.png;0;1;8;3;0.713305;1.886832;0;0;0;0.615494;1.278049;2.072207;250.715;166.2514;200.0609;114.5121;0;0;0;0;0;0;2;0.615494;0;50;0;1;9;(-3.0, -0.9, -2.3) (0.0, 1.0, 0.0, 0.0);(-2.4, -0.9, -3.4) (0.0, -0.5, 0.0, 0.9);(-3.6, -0.9, -3.4) (0.0, 0.5, 0.0, 0.9);(-5.1, -0.9, -3.7) (0.0, 0.6, 0.0, 0.8);(-5.5, -0.9, -5.0) (0.0, 0.8, 0.0, -0.6);(-8.1, -0.9, -0.4) (0.0, 0.5, 0.0, 0.9);_;_;(-4.2, -0.9, -1.7) (0.0, 0.6, 0.0, -0.8);(-8.5, -0.9, -0.7) (0.0, 0.7, 0.0, -0.7);_;(-3.8, -0.9, -1.3) (0.0, 0.2, 0.0, -1.0);
393;data/screenshots/393_0_1_3_0_50_50_0_0_0_2.054246_2.230616_2.604747_204.5074_223.0235_157.4781_145.0194_0_0_0_0_0_0_0_50_0_0_4.png;0;1;3;0;50;50;0;0;0;2.054246;2.230616;2.604747;204.5074;223.0235;157.4781;145.0194;0;0;0;0;0;0;0;50;0;50;0;0;4;(-4.1, -0.9, -1.7) (0.0, 0.5, 0.0, -0.9);(-2.9, -0.9, -4.1) (0.0, 0.0, 0.0, -1.0);(-3.2, -0.9, -3.4) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;_;_;(-5.1, -0.9, -4.1) (0.0, 0.9, 0.0, -0.4);
394;data/screenshots/394_0_1_6_5_0.5636984_0_1_1_0_0.5636983_0.5636984_0.5636984_334_46_262_0_1_0_0_1_1_1_0_50_0_0_7.png;0;1;6;5;0.5636984;0;1;1;0;0.5636983;0.5636984;0.5636984;334;46;262;0;1;0;0;1;1;1;0;50;0;50;0;0;7;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -2.8) (0.0, -0.8, 0.0, 0.6);(-2.7, -0.9, -3.5) (0.0, -0.3, 0.0, 1.0);(-3.3, -0.9, -3.5) (0.0, 0.3, 0.0, 1.0);(-3.5, -0.9, -2.8) (0.0, 0.8, 0.0, 0.6);(-6.1, -0.9, -4.0) (0.0, 0.7, 0.0, 0.7);_;_;_;_;_;(-3.0, -0.9, -3.0) (0.0, 0.2, 0.0, 1.0);
395;data/screenshots/395_0_1_8_0_50_50_1_0_0_0.4900032_0.6158229_1.372401_301.164_231.7064_1.105835_108.164_0_0_1_0_0_0_0_50_0_2_9.png;0;1;8;0;50;50;1;0;0;0.4900032;0.6158229;1.372401;301.164;231.7064;1.105835;108.164;0;0;1;0;0;0;0;50;0;50;2;0;9;(-4.1, -0.9, -1.6) (0.0, 1.0, 0.0, -0.2);(-3.2, -0.9, -2.4) (0.0, 0.5, 0.0, -0.9);(-5.0, -0.9, -4.6) (0.0, 0.7, 0.0, -0.7);(-6.3, -0.9, -3.5) (0.0, 0.2, 0.0, 1.0);(-6.3, -0.9, -3.9) (0.0, 1.0, 0.0, -0.1);(-2.6, -0.9, -2.6) (0.0, 0.4, 0.0, 0.9);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-2.8, -0.9, -2.0) (0.0, -0.6, 0.0, 0.8);
396;data/screenshots/396_0_1_0_0_50_50_1_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;0;1;0;0;50;50;1;0;0;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;0;1;_;_;_;_;_;_;_;_;_;_;_;(-3.0, -0.9, -2.1) (0.0, 1.0, 0.0, 0.2);
397;data/screenshots/397_1_0_5_0_50_50_1_0_0.6035079_1.944082_2.150131_3.53687_73.11693_92.25114_182.2625_86.82333_0_0_0_0_0_0_0_50_0_0_6.png;1;0;5;0;50;50;1;0;0.6035079;1.944082;2.150131;3.53687;73.11693;92.25114;182.2625;86.82333;0;0;0;0;0;0;0;50;0;50;0;0;6;(-4.9, -0.9, -4.4) (0.0, 0.2, 0.0, -1.0);(-4.4, -0.9, -4.9) (0.0, 0.3, 0.0, -1.0);(-8.3, -0.9, -1.5) (0.0, 0.3, 0.0, 1.0);(-7.4, -0.9, -2.1) (0.0, 0.1, 0.0, 1.0);(-3.9, -0.9, -0.4) (0.0, 0.1, 0.0, -1.0);_;_;_;_;_;_;(-2.8, -0.9, -3.8) (0.0, 1.0, 0.0, 0.2);
398;data/screenshots/398_0_1_5_0_50_50_1_0_0_1.054901_1.530834_2.761436_307.7206_24.7485_52.81659_176.6894_0_1_0_0_0_1_2_2.761436_1_0_7.png;0;1;5;0;50;50;1;0;0;1.054901;1.530834;2.761436;307.7206;24.7485;52.81659;176.6894;0;1;0;0;0;1;2;2.761436;1;1.956099;0;0;7;(-5.3, -0.9, -4.5) (0.0, 0.6, 0.0, -0.8);(-4.1, -0.9, -3.3) (0.0, 0.2, 0.0, -1.0);(-8.4, -0.9, -0.3) (0.0, 1.0, 0.0, 0.1);_;_;_;_;_;(-3.0, -0.9, -2.2) (0.0, 1.0, 0.0, -0.1);(-2.7, -0.9, -2.5) (0.0, 0.2, 0.0, -1.0);(-2.6, -0.9, -3.8) (0.0, 1.0, 0.0, 0.3);(-4.3, -0.9, -4.8) (0.0, -0.2, 0.0, 1.0);
399;data/screenshots/399_0_1_4_0_50_50_1_0_0_2.763581_3.208218_3.833971_48.80174_12.14986_96.62291_314.4084_0_1_0_0_0_0_0_50_0_2_5.png;0;1;4;0;50;50;1;0;0;2.763581;3.208218;3.833971;48.80174;12.14986;96.62291;314.4084;0;1;0;0;0;0;0;50;0;50;2;0;5;(-5.1, -0.9, -5.0) (0.0, 0.0, 0.0, -1.0);(-3.3, -0.9, -3.4) (0.0, 0.8, 0.0, 0.7);_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-8.0, -0.9, -2.4) (0.0, 0.3, 0.0, 1.0);
400;data/screenshots/400_0_1_7_0_50_50_1_0_0_1.010843_2.088451_2.702922_82.8965_87.1841_95.26401_152.4837_0_0_0_0_0_0_1_3.68928_0_0_8.png;0;1;7;0;50;50;1;0;0;1.010843;2.088451;2.702922;82.8965;87.1841;95.26401;152.4837;0;0;0;0;0;0;1;3.68928;0;50;0;0;8;(-3.0, -0.9, -4.1) (0.0, 0.1, 0.0, 1.0);(-3.9, -0.9, -3.2) (0.0, 0.9, 0.0, -0.4);(-4.0, -0.9, -2.1) (0.0, 1.0, 0.0, -0.1);(-4.1, -0.9, -4.6) (0.0, 0.9, 0.0, -0.5);(-2.7, -0.9, -3.7) (0.0, 0.2, 0.0, 1.0);(-4.2, -0.9, -3.9) (0.0, 0.8, 0.0, -0.6);_;_;(-5.8, -0.9, -4.5) (0.0, 0.2, 0.0, -1.0);_;_;(-4.3, -0.9, -1.2) (0.0, 0.7, 0.0, 0.7);
401;data/screenshots/401_1_0_5_0_50_50_1_0_0.6037747_3.371098_3.607474_4.583563_268.0243_236.421_292.5193_344.3705_0_0_0_1_0_0_0_50_0_2_6.png;1;0;5;0;50;50;1;0;0.6037747;3.371098;3.607474;4.583563;268.0243;236.421;292.5193;344.3705;0;0;0;1;0;0;0;50;0;50;2;0;6;(-3.8, -0.9, -1.3) (0.0, 0.8, 0.0, -0.6);(-2.8, -0.9, -3.7) (0.0, 0.7, 0.0, 0.7);(-4.4, -0.9, -4.0) (0.0, 0.4, 0.0, -0.9);_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-8.6, -0.9, -2.3) (0.0, 1.0, 0.0, 0.0);
402;data/screenshots/402_0_1_2_0_50_50_1_0_0_2.069235_4.520295_50_57.38564_13.95843_1000_329.2612_0_1_0_1_1_0_2_2.069235_0_0_3.png;0;1;2;0;50;50;1;0;0;2.069235;4.520295;50;57.38564;13.95843;1000;329.2612;0;1;0;1;1;0;2;2.069235;0;50;0;0;3;_;_;_;_;_;_;_;_;(-5.9, -0.9, -4.3) (0.0, 0.0, 0.0, -1.0);(-2.7, -0.9, -3.4) (0.0, 0.6, 0.0, -0.8);_;(-7.2, -0.9, -2.6) (0.0, 0.7, 0.0, 0.7);
403;data/screenshots/403_0_1_1_0_50_50_1_0_0_1.691188_50_50_185.1398_1000_1000_1000_0_0_0_0_0_0_0_50_0_1_2.png;0;1;1;0;50;50;1;0;0;1.691188;50;50;185.1398;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;1;0;2;_;_;_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-4.2, -0.9, -0.7) (0.0, 0.8, 0.0, 0.6);
404;data/screenshots/404_1_0_0_0_50_50_1_0_2.601563_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;1;0;0;0;50;50;1;0;2.601563;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;0;1;_;_;_;_;_;_;_;_;_;_;_;(-3.0, -0.9, -4.0) (-0.2, -0.6, -0.1, 0.8);
405;data/screenshots/405_1_0_4_0_50_50_1_0_1.510834_1.256538_2.368651_2.470467_151.247_163.9817_109.6574_40.22076_0_0_0_1_0_0_0_50_0_0_5.png;1;0;4;0;50;50;1;0;1.510834;1.256538;2.368651;2.470467;151.247;163.9817;109.6574;40.22076;0;0;0;1;0;0;0;50;0;50;0;0;5;(-4.1, -0.9, 0.0) (0.0, 0.9, 0.0, 0.4);(-3.0, -0.9, -3.7) (0.0, 0.2, 0.0, 1.0);(-4.2, -0.9, -3.4) (0.0, 0.9, 0.0, -0.3);(-4.0, -0.9, -1.6) (0.0, 0.6, 0.0, -0.8);_;_;_;_;_;_;_;(-5.4, -0.9, -3.7) (-0.2, -0.6, -0.1, 0.8);
406;data/screenshots/406_0_1_6_0_50_50_1_0_0_2.624496_2.990894_3.001708_56.21825_42.57607_51.6734_248.8494_0_1_0_0_1_0_0_50_0_0_7.png;0;1;6;0;50;50;1;0;0;2.624496;2.990894;3.001708;56.21825;42.57607;51.6734;248.8494;0;1;0;0;1;0;0;50;0;50;0;0;7;(-7.7, -0.9, -1.3) (0.0, 0.1, 0.0, 1.0);(-2.7, -0.9, -2.2) (0.0, 0.7, 0.0, -0.7);(-3.1, -0.9, -3.8) (0.0, 0.2, 0.0, 1.0);(-7.7, -0.9, -0.1) (0.0, 0.9, 0.0, -0.4);(-2.7, -0.9, -3.5) (0.0, 0.4, 0.0, -0.9);(-2.8, -0.9, -3.1) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;(-5.7, -0.9, -3.7) (0.0, 0.3, 0.0, 1.0);
407;data/screenshots/407_1_0_5_0_50_50_1_0_2.664981_0.7944186_0.8361745_1.506033_71.4916_160.6743_249.3668_232.6988_0_0_0_0_0_0_0_50_1_0_7.png;1;0;5;0;50;50;1;0;2.664981;0.7944186;0.8361745;1.506033;71.4916;160.6743;249.3668;232.6988;0;0;0;0;0;0;0;50;1;1.995242;0;0;7;(-5.0, -0.9, -4.4) (0.0, 0.4, 0.0, -0.9);(-3.9, -0.9, -0.9) (0.0, 0.8, 0.0, 0.6);(-3.8, -0.9, -4.9) (0.0, 0.6, 0.0, 0.8);(-2.6, -0.9, -2.8) (0.0, 0.7, 0.0, 0.7);(-3.8, -0.9, -2.6) (0.0, 0.9, 0.0, 0.4);_;_;_;_;_;(-4.8, -0.9, -3.0) (0.0, 0.5, 0.0, 0.9);(-3.0, -0.9, -2.2) (0.0, 0.6, 0.0, 0.8);
408;data/screenshots/408_1_0_1_0_50_50_1_0_1.937878_1.654368_50_50_208.1214_1000_1000_177.0029_0_0_0_0_0_0_0_50_0_0_2.png;1;0;1;0;50;50;1;0;1.937878;1.654368;50;50;208.1214;1000;1000;177.0029;0;0;0;0;0;0;0;50;0;50;0;0;2;(-2.7, -0.9, -2.3) (0.0, 0.7, 0.0, 0.7);_;_;_;_;_;_;_;_;_;_;(-4.4, -0.9, -2.4) (0.0, 0.9, 0.0, -0.5);
409;data/screenshots/409_1_0_6_3_0.5110127_0_1_1_1.847205_0.5110127_0.5110128_0.5110129_240_120_0_0_0_0_1_1_0_1_2_2.514924_0_0_7.png;1;0;6;3;0.5110127;0;1;1;1.847205;0.5110127;0.5110128;0.5110129;240;120;0;0;0;0;1;1;0;1;2;2.514924;0;50;0;0;7;(-4.0, -0.9, -2.0) (0.0, 1.0, 0.0, 0.0);(-3.6, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9);(-4.4, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9);(-7.8, -0.9, -1.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;(-5.7, -0.9, -4.8) (0.0, 0.5, 0.0, -0.9);(-4.2, -0.9, 0.0) (0.0, 0.4, 0.0, 0.9);_;(-4.0, -0.9, -2.5) (0.0, 0.9, 0.0, -0.5);
410;data/screenshots/410_0_1_3_0_50_50_1_0_0_3.434086_4.363541_4.912009_276.4442_239.8265_250.6391_239.4442_0_0_0_0_0_0_0_50_1_0_5.png;0;1;3;0;50;50;1;0;0;3.434086;4.363541;4.912009;276.4442;239.8265;250.6391;239.4442;0;0;0;0;0;0;0;50;1;4.408483;0;0;5;(-3.3, -0.9, -4.1) (0.0, 1.0, 0.0, 0.3);(-5.6, -0.9, -4.1) (0.0, 0.7, 0.0, 0.7);(-3.2, -0.9, -3.1) (0.0, 0.9, 0.0, 0.4);_;_;_;_;_;_;_;(-2.7, -0.9, -2.1) (0.0, 0.5, 0.0, -0.8);(-7.0, -0.9, -0.9) (0.0, -0.9, 0.0, 0.5);
411;data/screenshots/411_1_0_6_3_0.6590445_4.597481_0_1_1.963614_0.4331233_0.6930483_0.9176239_193.6408_256.2255_226.0721_199.9551_0_0_0_0_0_0_0_50_1_0_8.png;1;0;6;3;0.6590445;4.597481;0;1;1.963614;0.4331233;0.6930483;0.9176239;193.6408;256.2255;226.0721;199.9551;0;0;0;0;0;0;0;50;1;3.145886;0;0;8;(-7.5, -0.9, -0.8) (0.0, 1.0, 0.0, 0.0);(-6.9, -0.9, -1.8) (0.0, -0.5, 0.0, 0.9);(-8.1, -0.9, -1.8) (0.0, 0.5, 0.0, 0.9);(-2.7, -0.9, -3.0) (0.0, 0.8, 0.0, 0.6);(-3.1, -0.9, -3.5) (0.0, 0.8, 0.0, 0.6);(-2.7, -0.9, -3.6) (0.0, 0.2, 0.0, 1.0);_;_;_;_;(-6.1, -0.9, -3.8) (0.0, 0.2, 0.0, -1.0);(-3.1, -0.9, -2.8) (0.0, -0.6, 0.0, 0.8);
412;data/screenshots/412_0_1_2_3_0.8240988_3.681_0_1_0_2.945887_3.857858_4.373255_6.484528_347.7387_6.388367_210.2946_1_1_1_0_0_1_0_50_1_0_5.png;0;1;2;3;0.8240988;3.681;0;1;0;2.945887;3.857858;4.373255;6.484528;347.7387;6.388367;210.2946;1;1;1;0;0;1;0;50;1;4.199494;0;0;5;(-5.5, -0.9, -3.2) (0.0, 1.0, 0.0, 0.0);(-4.8, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9);(-6.2, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;(-5.4, -0.9, -4.6) (0.0, 0.8, 0.0, -0.6);(-4.0, -0.9, -0.6) (0.0, 1.0, 0.0, -0.2);
413;data/screenshots/413_1_0_2_3_0.9198412_2.447488_0_1_2.931144_1.833198_2.468865_2.640874_341.3988_21.56128_43.85892_121.9263_1_1_1_0_0_1_0_50_1_2_7.png;1;0;2;3;0.9198412;2.447488;0;1;2.931144;1.833198;2.468865;2.640874;341.3988;21.56128;43.85892;121.9263;1;1;1;0;0;1;0;50;1;2.822609;2;0;7;(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0);(-4.7, -0.9, -4.5) (0.0, -0.5, 0.0, 0.9);(-6.3, -0.9, -4.5) (0.0, 0.5, 0.0, 0.9);_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;(-5.9, -0.9, -4.1) (0.0, 0.2, 0.0, 1.0);(-3.1, -0.9, -3.6) (0.0, -0.8, 0.0, 0.6);
414;data/screenshots/414_0_1_6_0_50_50_0_0_0_0.5493342_1.301111_1.767043_94.65811_289.1845_177.8042_96.04453_0_0_0_0_0_0_0_50_0_0_7.png;0;1;6;0;50;50;0;0;0;0.5493342;1.301111;1.767043;94.65811;289.1845;177.8042;96.04453;0;0;0;0;0;0;0;50;0;50;0;0;7;(-5.2, -0.9, -3.1) (0.0, 0.9, 0.0, 0.5);(-4.0, -0.9, -1.8) (0.0, 0.7, 0.0, -0.7);(-4.4, -0.9, -0.7) (0.0, 1.0, 0.0, -0.1);(-6.6, -0.9, -4.3) (0.0, 0.9, 0.0, -0.5);(-4.0, -0.9, -0.4) (0.0, 0.3, 0.0, -0.9);(-4.0, -0.9, -4.5) (0.0, 1.0, 0.0, -0.2);_;_;_;_;_;(-5.5, -0.9, -3.6) (0.0, -0.5, 0.0, 0.9);
415;data/screenshots/415_1_0_5_0_50_50_0_0_2.359878_1.508361_3.001529_3.209394_226.0141_192.7209_287.8165_107.2046_0_0_0_0_0_1_0_50_0_1_6.png;1;0;5;0;50;50;0;0;2.359878;1.508361;3.001529;3.209394;226.0141;192.7209;287.8165;107.2046;0;0;0;0;0;1;0;50;0;50;1;0;6;(-7.2, -0.9, -2.6) (0.0, 0.6, 0.0, -0.8);(-2.6, -0.9, -2.6) (0.0, 0.5, 0.0, 0.8);(-3.0, -0.9, -2.0) (0.0, 1.0, 0.0, -0.3);(-5.4, -0.9, -3.2) (0.0, 0.5, 0.0, 0.9);_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-5.1, -0.9, -4.7) (0.0, 0.9, 0.0, 0.5);
416;data/screenshots/416_1_0_4_0_50_50_0_0_2.062218_1.29802_2.567709_4.543455_271.59_234.4868_249.732_138.7946_0_0_0_0_1_0_0_50_1_0_6.png;1;0;4;0;50;50;0;0;2.062218;1.29802;2.567709;4.543455;271.59;234.4868;249.732;138.7946;0;0;0;0;1;0;0;50;1;0.670836;0;0;6;(-4.4, -0.9, -4.3) (0.0, 0.8, 0.0, -0.6);(-7.3, -0.9, -1.8) (0.0, 0.8, 0.0, 0.6);(-4.0, -0.9, -2.7) (0.0, 0.5, 0.0, -0.9);(-6.5, -0.9, -4.8) (0.0, 1.0, 0.0, -0.2);_;_;_;_;_;_;(-2.8, -0.9, -3.1) (0.0, 0.8, 0.0, -0.7);(-2.7, -0.9, -2.4) (0.0, -0.1, 0.0, 1.0);
417;data/screenshots/417_0_1_3_0_50_50_0_0_0_0.5984063_1.989661_3.475765_15.6499_85.50424_156.4503_168.5866_1_0_0_0_0_0_0_50_1_0_5.png;0;1;3;0;50;50;0;0;0;0.5984063;1.989661;3.475765;15.6499;85.50424;156.4503;168.5866;1;0;0;0;0;0;0;50;1;2.107455;0;0;5;(-4.0, -0.9, -0.4) (0.0, 0.1, 0.0, -1.0);(-7.2, -0.9, -1.7) (0.0, 0.5, 0.0, -0.9);(-6.6, -0.9, -3.4) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;_;_;(-3.9, -0.9, -3.1) (0.0, 0.0, 0.0, 1.0);(-6.0, -0.9, -3.3) (0.0, 0.9, 0.0, -0.5);
418;data/screenshots/418_1_0_3_0_50_50_0_0_2.579004_0.5738296_0.9823697_4.999849_130.9605_221.2708_240.7853_283.5471_0_0_0_0_0_0_0_50_0_0_4.png;1;0;3;0;50;50;0;0;2.579004;0.5738296;0.9823697;4.999849;130.9605;221.2708;240.7853;283.5471;0;0;0;0;0;0;0;50;0;50;0;0;4;(-7.6, -0.9, -0.4) (0.0, 0.6, 0.0, -0.8);(-7.0, -0.9, -1.3) (0.0, 0.6, 0.0, 0.8);(-4.3, -0.9, -4.4) (0.0, 0.1, 0.0, 1.0);_;_;_;_;_;_;_;_;(-7.9, -0.9, -0.9) (0.0, -0.8, 0.0, 0.6);
419;data/screenshots/419_0_1_0_0_50_50_0_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_1_0_2.png;0;1;0;0;50;50;0;0;0;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;1;4.209449;0;0;2;_;_;_;_;_;_;_;_;_;_;(-4.4, -0.9, -2.4) (0.0, 0.2, 0.0, 1.0);(-8.6, -0.9, -2.5) (0.0, 0.9, 0.0, 0.4);
420;data/screenshots/420_1_0_5_4_0.5877487_0_1_1_1.716718_0.5877488_0.5877488_0.5877488_330_60_150_0_1_0_0_1_1_1_0_50_0_0_6.png;1;0;5;4;0.5877487;0;1;1;1.716718;0.5877488;0.5877488;0.5877488;330;60;150;0;1;0;0;1;1;1;0;50;0;50;0;1;6;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.4, -0.9, -3.0) (0.0, -0.7, 0.0, 0.7);(-3.0, -0.9, -3.6) (0.0, 0.0, 0.0, 1.0);(-3.6, -0.9, -3.0) (0.0, 0.7, 0.0, 0.7);(-4.2, -0.9, -1.4) (0.0, 1.0, 0.0, 0.3);_;_;_;_;_;_;(-3.0, -0.9, -3.0) (0.0, 0.3, 0.0, 1.0);
421;data/screenshots/421_1_0_7_0_50_50_1_0_1.852889_0.5210239_1.577962_1.908055_333.2605_324.8439_8.235977_7.260498_1_1_1_1_0_0_0_50_0_1_8.png;1;0;7;0;50;50;1;0;1.852889;0.5210239;1.577962;1.908055;333.2605;324.8439;8.235977;7.260498;1;1;1;1;0;0;0;50;0;50;1;0;8;(-3.1, -0.9, -3.3) (0.0, 1.0, 0.0, 0.0);(-4.3, -0.9, -3.9) (0.0, 0.7, 0.0, 0.7);(-3.8, -0.9, -2.5) (0.0, 0.3, 0.0, -1.0);(-7.7, -0.9, -1.6) (0.0, 0.4, 0.0, -0.9);(-3.2, -0.9, -4.2) (0.0, 0.9, 0.0, 0.3);(-7.6, -0.9, -0.4) (0.0, 1.0, 0.0, -0.3);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-4.1, -0.9, -2.0) (0.0, 1.0, 0.0, 0.0);
422;data/screenshots/422_0_1_7_0_50_50_1_0_0_1.964679_2.012162_2.024798_271.091_283.4369_312.8823_231.3515_0_0_0_0_0_0_0_50_1_1_9.png;0;1;7;0;50;50;1;0;0;1.964679;2.012162;2.024798;271.091;283.4369;312.8823;231.3515;0;0;0;0;0;0;0;50;1;1.093952;1;0;9;(-3.1, -0.9, -2.3) (0.0, 0.1, 0.0, 1.0);(-2.9, -0.9, -3.7) (0.0, 1.0, 0.0, 0.2);(-7.7, -0.9, -1.7) (0.0, 0.4, 0.0, 0.9);(-6.5, -0.9, -4.7) (0.0, 1.0, 0.0, -0.1);(-2.6, -0.9, -4.0) (0.0, 0.6, 0.0, -0.8);(-2.9, -0.9, -2.6) (0.0, 0.0, 0.0, 1.0);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-4.1, -0.9, -2.3) (0.0, 0.7, 0.0, -0.7);(-4.8, -0.9, -3.1) (0.0, 1.0, 0.0, 0.2);
